OUTLET NAME,MERCHANT NAME,ADDRESS1,ADDRESS2,AREA,CITY,PINCODE,STATE,NEW CATEGORY,ENABLED WITH BQR CODE
Boaguj 123a Giftcity 24f Veg1 Cos,Compass India Food Services Private Limited,Ba Continuum Ind Pvt Ltd Bldg No 15a Pragya,Block No 15a Zone 1 Gift Sez Gift City,Giftcity,Gandhinagar,382355,Gujarat,CANTEEN / CATERERS,YES
Boaguj 123a Giftcity 24f Veg2 Cos,Compass India Food Services Private Limited,Ba Continuum Ind Pvt Ltd Bldg No 15a Pragya,Block No 15a Zone 1 Gift Sez Gift City,Giftcity,Gandhinagar,382355,Gujarat,CANTEEN / CATERERS,YES
Boaguj 123a Giftcity 24f Twogood Cos,Compass India Food Services Private Limited,Ba Continuum Ind Pvt Ltd Bldg No 15a Pragya,Block No 15a Zone 1 Gift Sez Gift City,Giftcity,Gandhinagar,382355,Gujarat,CANTEEN / CATERERS,YES
Boaguj 123a Giftcity 24f Choix Cos,Compass India Food Services Private Limited,Ba Continuum Ind Pvt Ltd Bldg No 15a Pragya,Block No 15a Zone 1 Gift Sez Gift City,Giftcity,Gandhinagar,382355,Gujarat,CANTEEN / CATERERS,YES
Boaguj 123a Giftcity 24f Live Cos,Compass India Food Services Private Limited,Ba Continuum Ind Pvt Ltd Bldg No 15a Pragya,Block No 15a Zone 1 Gift Sez Gift City,Giftcity,Gandhinagar,382355,Gujarat,CANTEEN / CATERERS,YES
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3761 Shop No 7,Kirti Nagar Metro Station,Kirti Nagar Metro Station,New Delhi,110015,New Delhi,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3762 Shop No 3 Ground Floor N G Eclat,Situated At Yamuna Nagar Lokhandwala,Andheri West,Mumbai,400053,Maharashtra,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3789 A/59 A,Lajpat Nagar 2,Lajpat Nagar 2,New Delhi,110024,New Delhi,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3786 24th Main Road,1st Phase,Jp Nagar,Bangalore,560078,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3794 Kellan Heights Ground Floor,No82 Lrd Layout,Kartik Nagar,Bangalore,560037,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,L59 Prestige Shantiniketan,Hoodi Itpl Main Road,White Field,Bangalore,560066,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3800 Devanahalli Main Road,Devanahalli Main Road,Devanahalli Main Road,Bangalore,562110,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3820 Highway Star Bangalore Tirupati Highway,National Highway 4 Kolar,Vadagur,Kolar,563101,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3827 Gopalan Global Axis Plot No 152 Epip Zone,Hoodi Village K R Puram Hobli,Whitefield,Bangalore,560066,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3828 6 Service Rd,Chinappa Layout,Mahadevapura,Bangalore,560093,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3829 A1 Capital Tech Park Constellation Business,Park Xpm3 Qhg Ashraya Layout Garudachar Palya,Mahadevapura,Bangalore,560048,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3759 Monarch Aqua Kr Puram No 15,Monarch Aqua,Krishnarajapuram,Bangalore,560036,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3838 Unit No Kiosk 2 1st Flr Eco World Campus 7,Sarjapur Marathalli Outer Ring Road,Bellanduru,Bangalore,560103,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3832 Union City Sy No 76 And 86 Sadaramangala,Industrial Area Of Itpl Main Rd Kadugodi Gate,Pattandur Agrahara,Bangalore,560067,Karnataka,FAST FOOD,NO
Chai Point,Mountain Trail Foods Pvt Ltd,Ol3833 Sjr Prime Co Towers Sy No 192 And 193,Arekere Gate Junction Bannerghatta Rd,Omkar Nagar,Bangalore,560076,Karnataka,FAST FOOD,NO
Venture Professional Hospitality Pvt Ltd Loreal,Venture Professional Hospitality Pvt Ltd,7th Floor Universal Majestic,Jeejabai Bhosale Marg Acc Nagar,Chedda Nagar Chembur,Mumbai,400043,Maharashtra,CANTEEN / CATERERS,YES
Compass,Compass India Food Services Private Limited,In1010154n Arliga Ecoworld Infrastructure Pvt Ltd,Tower 4d Survey No 4 Ecoworld Sarjapura Marthali,Outer Ring Road Deverabeesanahalli Village,Bangalore,560103,Karnataka,CANTEEN / CATERERS,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64715 Ground And First Floor Khasra No 362/3,Mudia Panai Urf Sungarhi Opp Gandhi Stadium,Urf Sungarhi,Pilibhit,262001,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64716 3rd Floor Unit No Fc11 And Fc12,Growels Mall Phase 2 Akurli Road,Kandivali E,Mumbai,400101,Maharashtra,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64718 Ground Floor,Property No 2529,Hudson Lane,New Delhi,110009,New Delhi,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64719 Ground Floor,Door No 9/616/1,Mydukur Road,Proddatur,516360,Andhra Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64721 Grd And 1st Flr Unit No 52 Sandal Street,Plot No 22 Sector 135 Expressway Noida,Sector 135,Gautam Budh Nagar,201304,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64722 Ground Floor Ghuggi Junction,Adjoining Barista And Subway Village Garhi Kanungo,Tehsil Balachaur,Nawanshahr,144521,Punjab,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64723 Grd Flr Shop 1 2 And 1st Flr 101,The Capital Plot No A Sahkari Jin Cross Road,Village Kanknol,Himatnagar,383001,Gujarat,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64724 Grd Flr Darshan Plaza In Front Of,Vijyaaraje Girls College Ramkalan Ngr Garam Sadak,Morar,Gwalior,474006,Madhya Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64725 Grd Flr V Complex Bypass Road Mahisouri,Thana No 29 Khata No 59 Khasra No 369,Ward No 12,Jamui,811307,Bihar,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64726 Ground Floor Unit No 3,Mystic Arc Banquets Sector 109,Landran Banur Road,Mohali,160062,Punjab,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64729 Ground Floor Shop No 23,Plot No Cc 23 G T B Nagar,Kareli,Allahabad,211016,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64730 Grd Flr Sureshwaram Plaza Nazul,Sheet No 9 Near Sbi Square Station Road,Deshbandhupura,Itarsi,461111,Madhya Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64731 Upper Grd Flr Kale Complex Plot No 11,Revenue Survey No 49/B/2 Village Khadgaon,Barshi Road,Latur,413512,Maharashtra,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64738 Basement Grd Flr Delhi Garh Rd Pilkhuwa,Khasra Nos 759 Min And 760 Min Pargana Dasna Nh 24,Tehsil Dhoulana,Hapur,245304,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64727 Grd Flr Shop No 2 S No 109 Hissa No A,Cts No 13 Tp Scheme No 1 Village Tungarli,Tal Maval Lonavala,Pune,410401,Maharashtra,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64734 Grd Flr Shop No 1 A Wing Sunil Shopping,Center Plots No 24 And 25 S N Maheta Road,Ghatkopar West,Mumbai,400086,Maharashtra,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64736 Ground Floor House No 759 B,Harsh Nagar Etawah,Mainpuri Road,Etawah,206001,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64737 Ground Floor Plot No 7,L Block,Sri Ganganagar,Sri Ganganagar,335001,Rajasthan,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64740 Ground Floor No 7 Royal County Layout,Myadarhalli Village Bbmp Ward No 12,Shettihali,Bangalore,560015,Karnataka,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64741 Unt No 20 20/1 Grd Flr Jayalakshmi Arcade, 23rd Block Sekkalaikottai Duraisinga Nagar Layout,College Road,Karaikudi,630001,Tamil Nadu,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64742 Grd Flr Khasra No 112 Village Khokhawas,Tehsil Sanganer Kobid Plaza,Tonk Road,Jaipur,302029,Rajasthan,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64744 Ground Floor Property No 12/358 A,Delhi Saharanpur Road,Baraut Baghpat,Baghpat,250611,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64745 Ground Floor Arazi No 546 Old 1270ka,New Mauza Kandwa,Argana Dehat Amant,Varanasi,221005,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64746 1st Flr Shop No 1 K Square Mall,Rnm Saukhi The Sohagpur Burhar Road,Burhar Road,Shahdol,484001,Madhya Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64747 Ground Floor Shop No 1 2 3 And 4,Paiki Land Zalod Road,Giridhar Nagar,Dahod,389151,Gujarat,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64748 Grd Flr Plt No 2 Khasra Nos 22//14/1 16/2,Khasra Nos 22//14/1 22//16/2 And 22//13/1/5,Village Khojkipur,Ambala,132122,Haryana,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64753 Ground Floor F3/215 Mehra Complex,Adjoining Canara Bank Thandi Sadak,Thandi Sadak,Malerkotla,148023,Punjab,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64754 Ground Floor Plot No 47 Ward No 8,Mahaveer Square Dudhiya Ganesh Ji,Sajjan Garh Road,Udaipur,313001,Rajasthan,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64755 Ground And First Floor A Wing,Raaj Estate,Mira Road,Mumbai,401107,Maharashtra,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi70001 First Floor Food Court,Upes Bidholi Campus,Upes Bidholi Campus,Dehradun,248007,Uttarakhand,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi70002 Ground Floor Gangaji Tower,Plot No 439/8 Opposite Bharat Petrol Pump,Padumnagar,Bhilai,490025,Chhattisgarh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi70007 Ground Floor Shop No Gf 01,Kravings Food Court At Central Park Tiet,Patiala,Patiala,147004,Punjab,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi70008 Ground Floor Site No 2 And 65 1st Main,Adharsha Nagar Malur Town,Malur Taluk,Kolar,563130,Karnataka,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi70009 Ground Floor Khasara No 334/1/4/1 Part,Near Sai Darshan Bazaar,Chanakyapuri Main Road,Sehore,466001,Madhya Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi70010 Grd Flr Ashoka University Prop No 18383,Rajiv Gandhi Education City,Would Dinganer University,Sonipat,131029,Haryana,FAST FOOD,NO
Vijetha Supermarket,Vijetha Supermarkets Pvt Ltd,Aditya Empress Towers 8 1 307/3 8/Aet,Beside Passport Office Shaikpet,Shaikpet,Hyderabad,500008,Telangana,SUPER MARKET,NO
More,More Retail Limited,Veera Kakani Road,Ramapriya Complex,Vijayawada,Vijayawada,520008,Andhra Pradesh,SUPER MARKET,NO
More,More Retail Limited,Bus Stop Edappally Pukkattupady Rd,Kangarappady,Kangarappady,Cochin,682021,Kerala,SUPER MARKET,NO
More,More Retail Limited,Kottayam Medical College Bypass Rd,Kudayampady,Kudamaloor,Kottayam,686015,Kerala,SUPER MARKET,NO
More,More Retail Limited,Savlanga Rd,Channappa Layout,Gandhi Nagar,Shimoga,577201,Karnataka,SUPER MARKET,NO
More,More Retail Limited,22 Maharaja Agarsain Marg,Sector 4b Vasundhara,Vasundhara,Ghaziabad,201012,Uttar Pradesh,SUPER MARKET,NO
More,More Retail Limited,Friends Society,Sector 12,Vasundhara,Ghaziabad,201012,Uttar Pradesh,SUPER MARKET,NO
Ratnadeep Supermarket,Ratnadeep Retail Private Limited,Grd Flr 1st Flr Pnp Tower Plot No 9 10 Sur 319,Financial District Road Puppalaguda Village Maniko,Manikonda Municipality Gandipet Mandal,Hyderabad,500032,Telangana,SUPER MARKET,NO
More,More Retail Limited,246/1,Howrah,Ns Road,Howrah,711101,West Bengal,SUPER MARKET,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64707 Near Shastri Bhavan A Wing Piet Campus,Parul Univercity Village Limda,Ta Waghodia,Vadodara,391760,Gujarat,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64680 Stall No 2 3rd Floor Food Court,Plot No A 267/1 To A 267/4,Sector 43,Noida,110017,Uttar Pradesh,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64681 Basement Ground 1st And 2nd Floor,Shop No 1 Sector 31 Huda Market,Huda Market,Gurgaon,122002,Haryana,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64688 Partial Grd Flr 12/207 Avinashi Rd,Madhusudhan Layout Civil Aerodrome Post,Sitra,Coimbatore,641014,Tamil Nadu,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64699 Ground Floor 402,Yemalur Main Road,Yemalur Main Road,Bangalore,560037,Karnataka,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64702 Grd Flr And 1st Flr Shop No 13 E,Bakshi Avenue Nai Basti Near Masjid Noor,Kp Road,Anantnag,192101,Jammu And Kashmir,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64710 Ground Floor Sharan Plaza Cmc No 9-13-4,Bvb College Road Opp Royal Enfield Showroom,Vidya Nagar Colony,Bidar,585403,Karnataka,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64711 Ground Floor Shop No 1 And 2,Carraswado Mapusa,Bardez,Goa,403526,Goa,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64712 Grd Flr Shop No 20a 20b Westwood Village,Nh 44 Village Niranjanpura Fattuwal,Tehsil Baba Bakala,Punjab,143111,Punjab,FAST FOOD,NO
Dominos Pizza,Jubilant Foodworks Ltd,Dpi64620 Ground Floor Hk 03 And Hk 04 Block A,Dlf Tech Park Plot No 01,Sec 143 A,Noida,201307,Uttar Pradesh,FAST FOOD,NO
Pizza Hut - P553,Devyani International Limited,P553 Mini Anchor 2 Dp No 1 And Vanilla 8 Dp No 2 Grd Flr,Block 17 Town Sy No 506 Old Ward No 17 New Ward No 20,Nagarampalem Gt Road,Guntur,522003,Andhra Pradesh,FAST FOOD,NO
Pizza Hut - P813,Devyani International Limited,P813 Pacific Mall Fourth Floor Krishna Nagar,Nit Bus Terminal Near B K Chowk,New Industrial Township,Faridabad,121001,Haryana,FAST FOOD,NO
Pizza Hut - P816,Devyani International Limited,P816 Ground And First Floor Dag No 437 And 941,Pp No 642 Kisam Town Norton Town,Mouza Distirct Nagaon,Nagaon,782428,Assam,FAST FOOD,NO
Pizza Hut - P824,Devyani International Limited,P824 Pizza Hut Restaurants Plot No 34 A And 35 A,Shop No First Floor Main Market,Green Park,New Delhi,110016,New Delhi,FAST FOOD,NO
Pizza Hut - P828,Devyani International Limited,P828 Lwr Grd Flr 445 109/1 Senraleigh Rd Vivekananda Sarani,Apcar Garden West C S Plot No 58 Cs Khaitan No 155,Asansol Paschim Burdwan,Asansol,713304,West Bengal,FAST FOOD,NO
Pizza Hut - P831,Devyani International Limited,P831 S 5 Ground Floor Shri Gopal Nagar,Gopal Pura Bypass,Shri Gopal Nagar,Jaipur,302018,Rajasthan,FAST FOOD,NO
Pizza Hut - P834,Devyani International Limited,P834 1083 Purbachal Main Rd,Sukhpally Haltu,Kalikapur,Kolkata,700078,West Bengal,FAST FOOD,NO
Pizza Hut - P840,Devyani International Limited,P840 Shop No7 Ground Floor Public Aminities Complex,Cargo City Gate No 5 Delhi Cargo,Delhi Cargo,New Delhi,110037,New Delhi,FAST FOOD,NO
Pizza Hut - P846,Devyani International Limited,P846 Shop No Ug 02 Ground Floor,Property No 15 Corp No 227,Swadesi Bheema Nagar,Agra,282002,Uttar Pradesh,FAST FOOD,NO
Pizza Hut - P847,Devyani International Limited,P847 Ground Floor Nandini Mansion,Bardowali P O A D Nagar ,A D Nagar,Agartala,799003,Tripura,FAST FOOD,NO
Pizza Hut - P851,Devyani International Limited,P851 S03 Upper Ground Floor Edifiee The Mall,Prithiviraj Chauhan Marg Silvassa U T Of Dadra And Nagar,Prithiviraj Chauhan Marg,Daman,396230,26-Dadra Nagar Haveli And Daman  Diu,FAST FOOD,NO
Pizza Hut - P784,Devyani International Limited,Pizza Hut Restaurants W8v8qv8 Project Site,Prestige Forum Mall,Bund Rd Kundannoor,Kochi,682304,Kerala,FAST FOOD,NO
Pizza Hut - P767,Devyani International Limited,Pizza Hut Restaurants Shop No 34 And 8 Ground Floor,Block A Kayji Palladium Madgaon,Margao Salcete,Goa,403707,Goa,FAST FOOD,NO
Pizza Hut - P804,Devyani International Limited,A 209 P C Colony Road,Opp Medanta Hospital P C Colony Flats Colony,Kankarbagh,Patna,800020,Bihar,FAST FOOD,NO
Pizza Hut - P812,Devyani International Limited,Unit No 31 32 33 34 94 95 96 Ground Floor,Elan Mercado,Elan Mercado,Gurgaon,122050,Haryana,FAST FOOD,NO
Pizza Hut - P806,Devyani International Limited,Ground Floor Counter 1,Umkdait Nonmynsong,Shillong East,Shillong,793001,Meghalaya,FAST FOOD,NO
Pizza Hut - P818,Devyani International Limited,Ground Floor Counter 1 19 And 20,Survey No 10 11,Sheshadri Plaz,Bangalore,560043,Karnataka,FAST FOOD,NO
Pizza Hut - P814,Devyani International Limited,Shop Holding No 2314997 First Floor,Counter 1 Ward No 2 Hill Ca,Ward No 2 Hill Ca,Siliguri,734003,West Bengal,FAST FOOD,NO
Pizza Hut - P798,Devyani International Limited,Food Court Ground Floor Counter 1,Town Hall The Mall,Town Hall The Mall,Shimla,171001,Himachal Pradesh,FAST FOOD,NO
Pizza Hut - P797,Devyani International Limited,First Floor Counter 1,Boulevard Road Dal Lake,Srinaga,Srinagar,190001,Uttarakhand,FAST FOOD,NO
Pizza Hut - P817,Devyani International Limited,Ground Floor No 11 Counter 1,Munni Reddy Layout,Panathur Main Road,Bangalore,560103,Karnataka,FAST FOOD,NO
Pizza Hut - P554,Devyani International Limited,Unit No 01 On Fourth Floor,Counter 1 Food Court Mall Of Ranchi,Ranchi,Ranchi,834001,Jharkhand,FAST FOOD,NO
More,More Retail Limited,D No 25 13 1,K G N Sharief Arcade,N R Peta Eluru,Eluru,534001,Andhra Pradesh,SUPER MARKET,NO
More,More Retail Limited,Gajanana Saurabha 13/410b,Opp To Post Office,Jadumarga Bantwal,Bantwal,574219,Karnataka,SUPER MARKET,NO
More,More Retail Limited,Ground Floor,Radha Market City,Karkala Rd,Udupi,574111,Karnataka,SUPER MARKET,NO
Pizza Hut - P461,Devyani International Limited,Plot 10 Survey No 9/7 Grd Flr And 1st Flr Suncity Hyder Shah,Kote Village Rajendra Nagar Mangal Ranga Reddy Dist,Rajendra Nagar Hyd,Hyderabad,500008,Telangana,FAST FOOD,NO
More,More Retail Limited,Ground Floor Survey No 262/2b And 3b,Tiruchanur Bypass Road Yogimallavaram,Tiruchanur Tirupathi,Chittoor,517503,Andhra Pradesh,SUPER MARKET,NO
More,More Retail Limited,Meledom Tower,Devippady,Piravam,Ernakulam,686664,Kerala,SUPER MARKET,NO
More,More Retail Limited,Mampra Opp District Coop Bank,Nr Ksrtc Stand,Pathanamthitta Kerala,Pathanamthitta,689645,Kerala,SUPER MARKET,NO
Osia Hypermart,Osia Hyper Retail Ltd,Friends Square Mall,Gandhidham,Gandhidham Gujarat,Gandhidham,370201,Gujarat,SUPER MARKET,NO
Osia Hypermarket,Osia Hyper Retail Ltd,47/5 Spectrum Building,Vadodara,Vadodara,Vadodara,390018,Gujarat,SUPER MARKET,NO
More,More Retail Limited,Ground Floor,Mehal Mubarak Colony,Dhuri Road,Sangrur,148001,Punjab,SUPER MARKET,NO
More,More Retail Limited,Civil Line Road,"Padivattom,Alinchuvadu",Alinchuvadu,Kochi,682025,Kerala,SUPER MARKET,NO
More,More Retail Limited,"D.No.5-4-28/A, Ground Floor, Steamer Road, West Godavari Dist.",Narasapur,Narasapur,Narasapur,534275,Andhra Pradesh,SUPER MARKET,NO
More,More Retail Limited,Door No.10-6-16/1 Dvsn Plaza Beside Mohini Theatre,Gajuwaka Visakhapatnam,Gajuwaka,Vishakapatham,530026,Andhra Pradesh,SUPER MARKET,NO
More,More Retail Limited,"Sandeep Hotel, Near Canara Bank, Malwal Road, Ferozpur,",Malwal Road Ferozepur,Malwal Road Ferozepur,Firozpur,152002,Punjab,SUPER MARKET,NO
Balaji Grand Bazar Kohinoor,Balaji Grand Bazar,Basement 1 Below Club House In Project Aurobindo,Survey No 41 14 Mandal Khanamet Village Weake,Serilingampally,Hyderabad,500085,Telangana,SUPER MARKET,YES
Balaji Grand Bazar Ambience,Balaji Grand Bazar,Shop No 1 Ambience Courtyard Clubhouse,Block No 1 Rockdale Greens Tanasha Nagar,Manikonda,Hyderabad,500075,Telangana,SUPER MARKET,YES
Real Mart,Real Mart,Ground Floor No 76 P 21 19 Sri Byraveshwara Complex,Opp Sri Venkateshwara Group Of Institution,Vidya Nagar Cross Road,Bangalore,562157,Karnataka,SUPER MARKET,YES
Tea Post,Tea Post Private Limited,Podium 4 Food Court Gera Commerzone,Vitthal Nagar Kharadi,Kharadi,Pune,412207,Maharashtra,FAST FOOD,YES
Sweety Home Super Market,Sweety Home Super Market,Gr Flr Shop No 2 The Gateway Condominium Opp Saibaba Temple,Ceasar Road,Amboli Village Andheri West,Mumbai,400058,Maharashtra,SUPER MARKET,YES
Rdgs Slice Of Heaven,Rdgs Slice Of Heaven,63 1 64  Mayur Nagari Ii,Bhakti Darshan Gajanan Nagar,Pimple Gurav,Pune,411061,Maharashtra,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Second Floor Shop No 7 And 8,Above Nizam Corner Market Malviya Nagar Delhi South Delhi,Malviya Nagar,New Delhi,110017,New Delhi,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Sy No 18 By 2a Khatha No 629 Ward No 150 Bellandur Sarjapur Main,Road Ambalipura Bangalore,Mahadevapura B B M P East,Bangalore,560103,Karnataka,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,No 957 12th Main Hal 2nd Stage,Indiranagar Bangalore Btm Layout B B M P South,Adugodi,Bangalore,560038,Karnataka,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Scs No 2,First Floor Inner Market Sector 9d,Chandigarh Dine In,Chandigarh,160009,Chandigarh,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,51 A Subhash Road Dehradun Nagar,Nigam Dehradun,Dehradun Dine In,Dehradun,248001,Uttarakhand,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Gf 12 And Ff 12 Turquois Building Near,Panchvat Circle C G Road Ellis Bridge,Ahmedabad Dine In,Ahmedabad,380006,Gujarat,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,The Grand Anukampa S 1 Ajmer Road,Near Fruit Market Purani Chungi Sodala Jaipur Ii Ward 34,Jaipur Dine In,Jaipur,302021,Rajasthan,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Cosmos Bank Chs 209 By 4 3 Plot Number 77p,31 Yerawada Road Silver Oak Society Pune Pcmc Ward No 14,Kalyani Nagar Dine In,Pune,411006,Maharashtra,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Plot No 40 Scheme 78,Vijay Nagar Part 2,Indore Dine In,Indore,452010,Madhya Pradesh,FAST FOOD,YES
Nomad Pizza,Yum Plum Private Limited,Hotel Anamiva H No 1259,2 And 3 Anjuna Goa,Anjuna Dine In,Goa,403509,Goa,FAST FOOD,YES
